mode: serial False, gpu True
GPU use = True
transTime, feedNetTime, netTime
13437.0326996, 17249.1073608, 504750.013351
13370.0370789, 7730.00717163, 604398.012161
13725.9960175, 864.028930664, 619719.982147
12763.9770508, 2091.1693573, 545614.004135
13798.9521027, 1360.89324951, 569587.945938
11868.0000305, 1350.87966919, 568938.016891
13796.0910797, 1358.03222656, 582331.895828
13662.815094, 2109.05075073, 463114.976883
12950.8972168, 3832.81707764, 598446.130753
13094.9020386, 1744.98558044, 582546.949387
13055.8013916, 6453.99093628, 743424.17717
13097.0478058, 1338.00506592, 697324.991226
14110.0883484, 20200.9677887, 390105.962753
13035.0589752, 939.130783081, 602810.85968
14714.0026093, 886.917114258, 594676.017761
13962.9840851, 2256.87026978, 602785.110474
14060.0204468, 2097.12982178, 567752.838135
13138.0558014, 2074.95689392, 668622.016907
13234.1384888, 897.884368896, 643639.087677
13710.0219727, 4060.98365784, 753993.988037
13942.9569244, 10581.9702148, 575284.004211
12030.83992, 5247.8313446, 576529.026031
13183.1169128, 4642.96340942, 578330.039978
12059.9269867, 4329.20455933, 437901.02005
13673.0670929, 1061.91635132, 561692.95311
13682.1269989, 3028.86962891, 726706.981659
13529.0622711, 9401.08299255, 568198.919296
13172.1496582, 4540.92025757, 635186.195374
13792.9916382, 5756.85501099, 626155.138016
15964.0312195, 5713.93966675, 548506.975174
24939.0602112, 6114.00604248, 578385.829926
12052.0591736, 9575.1285553, 590741.872787
13289.9284363, 12562.0365143, 685199.022293
13499.9752045, 5864.85862732, 581944.942474
12315.0348663, 1315.83213806, 565593.004227
13695.0016022, 1117.94471741, 552296.161652
13380.0506592, 16788.9595032, 686923.980713
13887.1669769, 1368.04580688, 688198.0896
15510.0822449, 15103.1017303, 553690.910339
13816.1182404, 4755.97381592, 543244.123459
12373.9242554, 2086.87782288, 577042.102814
12454.9865723, 3852.12898254, 624329.090118
13914.1082764, 8888.00621033, 608283.042908
25101.9001007, 6732.94067383, 637653.112411
15456.9149017, 2266.8838501, 599483.013153
15010.1184845, 2073.04954529, 597656.965256
14741.897583, 5980.96847534, 573213.100433
22994.9951172, 8099.79438782, 684012.174606
12470.9606171, 5437.13569641, 604156.017303
12968.0633545, 1527.07099915, 665657.043457
14338.01651, 918.865203857, 651981.115341
13819.9329376, 1742.1245575, 588449.001312
13383.1501007, 1091.95709229, 600105.047226
13434.8869324, 1323.93836975, 614510.059357
13214.1113281, 6229.16221619, 697738.88588
13303.0414581, 6434.91744995, 626008.987427
13486.8621826, 11582.1361542, 508309.841156
13504.9819946, 3618.00193787, 559658.765793
12483.1199646, 1530.88569641, 702721.118927
14430.9997559, 16804.933548, 566657.066345
12181.9972992, 1632.92884827, 606026.887894
12276.8878937, 2104.04396057, 605751.991272
12781.8584442, 5517.95959473, 609942.913055
12182.9509735, 1805.06706238, 593685.865402
12629.032135, 12674.0932465, 600265.026093
12382.9841614, 17826.0803223, 580545.902252
11044.0254211, 2077.10266113, 648561.954498
12525.0816345, 1335.85929871, 570321.083069
12898.9219666, 1796.00715637, 629456.996918
12842.1783447, 904.083251953, 706395.864487
12448.0724335, 1419.06738281, 635430.09758
12428.0452728, 4998.92234802, 634631.872177
13494.9684143, 6905.07888794, 634830.951691
12750.8640289, 9048.93875122, 575784.20639
12195.110321, 1099.10964966, 575452.804565
12213.9453888, 2053.02238464, 699637.174606
11646.0323334, 1127.95829773, 680599.927902
12727.9758453, 1348.97232056, 652703.046799
14173.9845276, 1347.06497192, 556342.124939
14384.0312958, 6411.07559204, 527285.814285
12202.0244598, 25333.8813782, 513229.131699
12032.9856873, 7591.96281433, 596402.168274
11775.0167847, 882.863998413, 663316.011429
13597.9652405, 11080.9803009, 544034.957886
23313.0455017, 1709.22279358, 650285.959244
12614.0117645, 1291.99028015, 575180.053711
11652.9464722, 2077.10266113, 612128.019333
11652.9464722, 3880.97763062, 549517.154694
12394.1898346, 2062.08229065, 594255.924225
12022.0184326, 13324.0222931, 523723.840714
12120.0084686, 1106.02378845, 626297.950745
12162.9238129, 11519.908905, 531988.859177
12129.0683746, 1327.03781128, 557596.921921
12814.9986267, 7921.93412781, 560746.908188
12417.0780182, 1377.82096863, 637382.984161
11431.9324493, 4565.00053406, 605622.053146
12910.8428955, 2670.04966736, 506746.768951
11949.0623474, 1281.02302551, 644918.91861
13944.8642731, 5625.00953674, 583744.049072
12233.9725494, 5806.9229126, 570242.166519
13803.9588928, 2191.06674194, 620419.025421
13345.9568024, 1334.19036865, 497716.903687
12552.9766083, 898.122787476, 572455.883026
14333.0097198, 6882.90596008, 619914.054871
13758.1825256, 1335.85929871, 589534.99794
11574.0299225, 951.051712036, 720180.034637
13691.9021606, 957.96585083, 710408.92601
13370.9907532, 1385.92720032, 553172.111511
12489.0804291, 1074.07569885, 509217.977524
12924.9095917, 5243.06297302, 550385.951996
12447.1187592, 4859.92431641, 576543.092728
12199.8786926, 2047.06192017, 687082.052231
12655.0197601, 1337.0513916, 588339.090347
12964.963913, 1080.03616333, 613239.049911
13397.9320526, 7224.08294678, 564284.086227
12465.9538269, 1348.01864624, 637094.974518
11559.009552, 4525.18463135, 598906.993866
12814.9986267, 1593.11294556, 548237.800598
12634.9925995, 4901.17073059, 556916.952133
12036.0851288, 9461.87973022, 431271.076202
12423.0384827, 1263.85688782, 571001.052856
12497.9019165, 2723.2170105, 621706.962585
12013.9122009, 940.084457397, 708184.957504
12159.1091156, 9489.05944824, 613527.774811
12290.0009155, 4360.91423035, 507971.048355
13137.1021271, 9900.09307861, 530735.969543
12001.0375977, 1469.13528442, 631231.784821
14228.105545, 1506.09016418, 562222.957611
13427.0191193, 905.03692627, 575929.880142
12073.0400085, 1690.86456299, 631805.181503
11699.1996765, 8337.02087402, 599162.817001
12442.111969, 3799.91531372, 675022.125244
13283.0142975, 8172.9888916, 628922.939301
12856.9602966, 6916.99981689, 600564.956665
12084.9609375, 4597.90229797, 622319.221497
