mode: serial False, gpu True
GPU use = True
transTime, feedNetTime, netTime, thread#1, thread#2
4663.944244384766, 2096.1761474609375, 81157.68432617188, 70669.88945007324, 87455.51109313965
3122.8065490722656, 89.88380432128906, 57124.61471557617, 8430.242538452148, 59193.61114501953
2836.465835571289, 122.54714965820312, 52003.14521789551, 8252.859115600586, 54548.50196838379
4151.821136474609, 101.80473327636719, 59488.29650878906, 9599.685668945312, 61796.18835449219
3698.3489990234375, 99.42054748535156, 55180.78804016113, 8656.024932861328, 57069.54002380371
4228.830337524414, 105.85784912109375, 54776.19171142578, 9369.134902954102, 57174.9210357666
3784.656524658203, 105.61943054199219, 53794.86083984375, 8862.018585205078, 56191.92123413086
2887.9642486572266, 86.06910705566406, 53460.59799194336, 8129.119873046875, 55455.923080444336
4849.433898925781, 135.89859008789062, 50764.79911804199, 10972.738265991211, 53035.97450256348
3884.7923278808594, 80.34706115722656, 53835.63041687012, 10387.897491455078, 55865.04936218262
----------------

