mode: serial True, gpu True
GPU use = True
transTime, feedNetTime, netTime
42677.64091491699, 3217.6971435546875, 86264.37187194824
3198.862075805664, 252.24685668945312, 42730.33142089844
5163.431167602539, 284.43336486816406, 45221.09031677246
3115.1771545410156, 182.3902130126953, 40920.49598693848
3360.748291015625, 228.1665802001953, 40089.84565734863
3123.2833862304688, 229.5970916748047, 40027.14157104492
2701.282501220703, 236.74964904785156, 39801.35917663574
3995.656967163086, 231.02760314941406, 39779.1862487793
3715.7535552978516, 234.12704467773438, 39832.59201049805
3730.77392578125, 248.6705780029297, 39612.0548248291
----------------

