.
.
GPU use = False
transTime, feedNetTime, netTime
----------------

.
GPU use = False
transTime, feedNetTime, netTime
0.004395723342895508, 0.001317739486694336, 0.2885580062866211, 0.003033161163330078, 0.0002014636993408203, 0.22246408462524414, 0.0036783218383789062, 0.00034809112548828125, 0.2196969985961914, 0.0036711692810058594, 0.0002505779266357422, 0.22107887268066406, 0.0038733482360839844, 0.00020194053649902344, 0.21936297416687012, 0.004016399383544922, 0.00026297569274902344, 0.2199420928955078, 0.0035245418548583984, 0.00035572052001953125, 0.21923136711120605, 0.003206014633178711, 0.00022101402282714844, 0.2185225486755371, 0.004328727722167969, 0.00024628639221191406, 0.21984362602233887, 0.003600597381591797, 0.000270843505859375, 0.21934986114501953, ----------------

mode: serial True, gpu False
GPU use = False
transTime, feedNetTime, netTime
0.0038225650787353516, 0.0012819766998291016, 0.28246569633483887
0.0029141902923583984, 0.00023746490478515625, 0.22229385375976562
0.004067897796630859, 0.0002589225769042969, 0.21961760520935059
0.0038330554962158203, 0.00030040740966796875, 0.21763038635253906
0.003995418548583984, 0.0002903938293457031, 0.2181715965270996
0.004793882369995117, 0.00026154518127441406, 0.21959424018859863
0.002527952194213867, 0.00023889541625976562, 0.2179732322692871
0.003907203674316406, 0.0002536773681640625, 0.22423338890075684
0.0039370059967041016, 0.0003399848937988281, 0.22522926330566406
0.0033855438232421875, 0.00018095970153808594, 0.21907949447631836
----------------

mode: serial True, gpu False
GPU use = False
transTime, feedNetTime, netTime
3831.624984741211, 1222.848892211914, 306082.72552490234
2968.311309814453, 293.2548522949219, 237977.9815673828
3943.6817169189453, 216.00723266601562, 230323.55308532715
3427.267074584961, 288.0096435546875, 234409.80911254883
3896.474838256836, 329.01763916015625, 228419.30389404297
4443.645477294922, 238.65699768066406, 225747.58529663086
2744.6746826171875, 356.43577575683594, 232086.181640625
4252.67219543457, 221.01402282714844, 231633.90159606934
5879.640579223633, 266.3135528564453, 225102.66304016113
4473.92463684082, 258.44573974609375, 227210.99853515625
----------------

mode: serial False, gpu False
GPU use = False
transTime, feedNetTime, netTime
4209.756851196289, 2140.2835845947266, 300765.9912109375
3486.63330078125, 215.5303955078125, 226632.59506225586
3729.8202514648438, 101.56631469726562, 225416.898727417
2966.642379760742, 104.66575622558594, 240396.49963378906
4310.60791015625, 101.32789611816406, 240120.17250061035
6338.596343994141, 117.06352233886719, 258043.0507659912
3077.0301818847656, 109.67254638671875, 256258.2492828369
3618.001937866211, 166.41616821289062, 234598.39820861816
3703.3557891845703, 91.552734375, 228266.95442199707
3512.144088745117, 109.43412780761719, 225822.92556762695
----------------

mode: serial False, gpu True
GPU use = True
transTime, feedNetTime, netTime
mode: serial False, gpu True
GPU use = True
transTime, feedNetTime, netTime
4877.0904541015625, 1164.6747589111328, 314711.0939025879
2820.0149536132812, 124.69291687011719, 236344.0990447998
3799.6768951416016, 118.49403381347656, 238106.01234436035
3721.475601196289, 101.80473327636719, 235090.7325744629
5673.17008972168, 98.94371032714844, 223391.53289794922
4480.600357055664, 93.22166442871094, 222594.4995880127
3500.9384155273438, 97.75161743164062, 223741.2929534912
4262.447357177734, 142.3358917236328, 224050.04501342773
3945.589065551758, 82.25440979003906, 222391.36695861816
3980.398178100586, 82.96966552734375, 222594.9764251709
----------------

